Nephtys ciliata;252993;2;31;0
Nephtys cirrosa;370306;9;18;3
Nephtys hombergii;122716;92;162;3
Nephtys hystricis;122718;17;29;3
Nephtys incisa;377876;2;24;2
Nephtys kersivalensis;377877;5;15;3
Nephtys longosetosa;122717;26;45;1
Nephtys paradoxa;377878;6;22;3
Nephtys pente;377879;3;18;2
Aglaophenia acacia;593642;0;1;0
Aglaophenia latecarinata;149589;3;22;2
Aglaophenia pluma;737674;4;17;2
Cladocarpus integer;767050;3;4;0
Lytocarpia myriophyllum;973966;2;3;0
Lytocarpia phyteuma;671757;0;4;0
Macrorhynchia philippina;149525;12;29;2
Aglenchus agricola;1149465;0;3;0
Boleodorus thylactus;1001255;0;2;0
Coslenchus costatus;752526;0;3;0
Tylenchus arcuatus;1001252;0;10;0
Aglenus brunneus;649061;2;5;0
Colposis mutilatus;534290;2;2;1
Lissodema cursor;528715;16;21;2
Lissodema denticolle;318062;5;27;1
Lissodema lituratum;534285;2;2;1
Rabocerus foveolatus;468310;6;6;1
Rabocerus gabrieli;330076;1;2;1
Salpingus aeneus;706451;1;2;0
Salpingus castaneus;167835;0;1;0
Salpingus planirostris;199684;54;76;1
Salpingus ruficollis;310279;28;42;2
Salpingus tapirus;534286;1;1;1
Sphaeriestes aeratus;766460;0;1;0
Sphaeriestes castaneus;534288;8;15;1
Sphaeriestes exsanguis;534291;1;3;0
Sphaeriestes reyi;766462;0;2;0
Vincenzellus ruficollis;167381;38;46;1
Aglycyderes setifer;1152533;6;6;2
Agnathosia mendicella;271514;22;23;1
Anomalotinea cubiculella;362479;2;2;1
Anomalotinea gardesanella;658886;2;2;2
Anomalotinea liguriella;894260;3;7;1
Archinemapogon yildizae;258108;22;26;1
Ateliotum hungaricellum;348368;5;5;1
Ateliotum petrinella;362477;3;3;1
Ateliotum petrinellum;1138322;1;1;1
Cephimallota angusticostella;343564;8;14;2
Cephimallota hasarorum;1154862;3;4;0
Cephimallota crassiflavella;258130;40;43;2
Cephimallota tunesiella;362476;3;3;1
Ceratobia oxymora;722052;2;4;0
Ceratuncus danubiella;703975;5;5;2
Ceratuncus maroccanellus;981280;0;1;0
Crassicornella agenjoi;362483;7;7;3
Crassicornella crassicornella;348366;9;9;2
Dorata inornatella;178203;3;3;2
Edosa fuscoviolacella;271542;2;3;1
Elatobia fuliginosella;286289;15;16;1
Elatobia montelliella;402872;8;9;1
Euplocamus anthracinalis;174970;12;15;2
Gaedikeia kokkariensis;981251;0;1;0
Haplotinea ditella;368807;3;3;1
Haplotinea insectella;224850;35;42;4
Hapsifera luridella;271557;15;20;4
Infurcitinea albanica;404710;2;2;1
Infurcitinea albicomella;255698;32;37;1
Infurcitinea argentimaculella;158484;2;3;1
Infurcitinea atrifasciella;362482;12;14;3
Infurcitinea captans;455051;15;15;1
Infurcitinea corleyi;981244;1;2;0
Infurcitinea finalis;343565;24;25;3
Infurcitinea gaedikella;1073942;0;1;0
Infurcitinea ignicomella;258142;47;49;3
Infurcitinea italica;1155713;5;6;2
Infurcitinea marcunella;981276;0;1;0
Infurcitinea minuscula;981281;2;3;0
Infurcitinea paratrifasciella;805225;1;2;0
Infurcitinea piozi;971950;0;1;0
Infurcitinea restonicae;971945;1;1;1
Infurcitinea roesslerella;324122;13;13;5
Infurcitinea rumelicella;703972;1;1;1
Infurcitinea teriolella;991452;4;4;1
Karsholtia marianii;354157;2;4;1
Monopis burmanni;519837;4;4;1
Monopis christophi;527475;5;5;1
Monopis crocicapitella;11940;52;61;5
Monopis fenestratella;286287;8;8;2
Monopis imella;198110;81;85;2
Monopis jussii;979539;7;7;1
Monopis laevigella;17242;112;119;5
Monopis luteocostalis;1136593;1;1;0
Monopis monachella;11949;78;85;6
Monopis neglecta;464492;24;26;1
Monopis nigricantella;362480;9;10;1
Monopis obviella;158496;52;59;1
Monopis spilotella;52742;76;78;2
Monopis weaverella;17243;82;88;3
Montescardia tessulatellus;255667;45;55;2
Montetinea montana;737068;1;1;1
Morophaga choragella;158479;26;40;2
Morophaga morella;703971;6;8;1
Myrmecozela ataxella;1138334;5;8;2
Myrmecozela atazella;1142094;3;5;1
Myrmecozela lutosella;1157526;4;4;1
Myrmecozela ochraceella;286139;9;11;2
Myrmecozela ochracella;248990;1;1;1
Nemapogon agenjoi;894261;1;4;1
Nemapogon clematella;158489;26;30;1
Nemapogon cloacella;158488;113;127;3
Nemapogon falstriella;354158;8;9;2
Nemapogon fungivorella;286366;10;10;1
Nemapogon gliriella;853790;4;4;1
Nemapogon granella;158499;58;69;1
Nemapogon gravosaellus;348357;2;2;1
Nemapogon helveticola;989371;1;1;1
Nemapogon inconditella;352308;8;9;1
Nemapogon hungaricus;899490;15;16;2
Nemapogon inexpectata;971943;2;2;1
Nemapogon koenigi;770721;21;24;1
Nemapogon lagodechiellus;703969;1;1;1
Nemapogon meridionella;703970;1;1;1
Nemapogon nevadella;362481;2;5;1
Nemapogon nigralbella;258106;12;15;1
Nemapogon orientalis;703967;9;9;2
Nemapogon palmella;942955;1;1;1
Nemapogon peslieri;781551;1;1;1
Nemapogon picarella;286085;18;23;1
Nemapogon reisseri;703968;9;11;1
Nemapogon ruricolella;158487;16;16;1
Nemapogon signatellus;986387;19;20;1
Nemapogon variatella;158486;73;83;1
Nemapogon wolffiella;182178;14;17;1
Nemapogon wolfiella;348358;0;1;0
Nemaxera betulinella;179787;23;27;1
Neurothaumasia ankerella;348362;13;16;2
Neurothaumasia ragusaella;897864;2;3;1
Niditinea baryspilas;523892;1;1;1
Niditinea fuscella;258112;60;63;2
Niditinea striolella;183421;53;56;1
Niditinea truncicolella;286272;6;7;1
Novotinea andalusiella;956930;0;2;0
Novotinea muricolella;981215;0;4;0
Novotinea reinhardella;971936;18;18;1
Oinophila nesiotes;942954;2;2;1
Oinophila v-flava;531415;89;89;2
Oinophila v-flavum;1138335;1;1;1
Opogona omoscopa;326745;634;641;1
Opogona sacchari;255502;23;29;1
Pelecystola fraudulentella;259016;2;2;1
Phereoeca allutella;722189;2;6;2
Praeacedes atomosella;176197;12;17;3
Pringleophaga crozetensis;894822;4;4;1
Pringleophaga kerguelensis;894824;6;6;2
Proterospastis merdella;956958;3;9;1
Psychoides filicivora;158482;5;6;2
Psychoides verhuella;158498;8;10;1
Reisserita chrysopterella;956936;2;2;1
Reisserita flavofimbriella;981263;0;1;0
Reisserita relicinella;956937;5;5;1
Reisserita zernyi;981237;0;6;0
Rhodobates unicolor;956939;5;5;1
Scardia boletella;271613;11;16;2
Setomorpha rutella;64973;42;56;5
Stathmopolitis tragocoprella;970506;1;1;0
Stenoptinea cyaneimarmorella;258110;31;35;2
Tenaga nigripunctella;703973;6;6;1
Tenaga rhenania;886856;2;2;1
Tinea basifasciella;348360;11;11;1
Tinea bothniella;286288;3;3;1
Tinea columbariella;86476;33;39;2
Tinea dubiella;223224;14;15;1
Tinea flavescentella;326632;3;5;2
Tinea messelina;1142093;4;4;2
Tinea murariella;223225;10;12;2
Tinea omichlopis;348359;1;3;1
Tinea nonimella;456609;6;6;1
Tinea pallescentella;326633;6;21;1
Tinea pellionella;10458;65;83;3
Tinea semifulvella;158494;32;35;1
Tinea steueri;345486;16;18;1
Tinea svenssoni;286364;12;12;1
Tinea translucens;223226;13;13;4
Tinea trinotella;158495;39;57;2
Tineola bisselliella;86495;70;82;1
Triaxomasia caprimulgella;354160;13;14;1
Triaxomera baldensis;645878;1;1;1
Triaxomera fulvimitrella;183413;18;20;1
Triaxomera parasitella;158491;29;32;2
Trichophaga bipartitella;348363;12;17;2
Trichophaga robinsoni;722308;3;10;2
Trichophaga scandinaviella;344462;10;11;1
Trichophaga tapetzella;155896;16;34;1
Wegneria panchalcella;707894;1;2;0
Xystrologa grenadella;654840;5;6;2
Agnathus decoratus;1139845;1;2;1
Pyrochroa coccinea;167272;85;97;2
Pyrochroa serraticornis;167551;60;66;3
Schizotus pectinicornis;330252;56;62;1
Dinocras cephalotes;186098;84;121;2
Agnetina elegantula;1078237;1;1;1
Dinocras ferreri;186099;1;4;1
Dinocras megacephala;186100;14;15;2
Eoperla ochracea;186111;1;1;1
Marthamea vitripennis;186273;2;4;1
Perla abdominalis;186542;7;9;2
Perla bipunctata;186544;4;14;1
Perla burmeisteriana;186546;1;2;0
Perla carantana;186547;2;2;1
Perla grandis;186556;16;24;4
Perla illiesi;186558;2;2;1
Perla madritensis;957062;8;9;1
Perla marginata;186563;95;108;2
Perla pallida;186570;18;18;5
Agnoea aeneella;979240;0;3;0
Agnoea amparoella;981252;0;4;0
Agnoea elsae;764090;28;31;1
Agnoea flavifrontella;748759;26;28;3
Agnoea josephinae;737023;81;88;3
Agnoea langohri;781550;13;13;3
Agnoea nonscriptella;981197;2;3;0
Agnoea subochreella;1131406;33;36;2
Agnoea synchrozella;769627;31;32;1
Amphisbatis incongruella;183378;7;11;1
Dasystoma salicella;370710;34;40;1
Diurnea fagella;205633;52;67;1
Diurnea lipsiella;198117;42;48;1
Lypusa tokari;369676;4;4;1
Agonopterix kyzyltashensis;967630;5;5;1
Agonopterix melancholica;962178;8;8;1
Agonopterix ordubadensis;854168;6;7;1
Agonopterix rimulella;785229;3;4;1
Agonopterix subumbellana;731109;3;4;1
Agonopterix volgensis;887293;5;5;2
Anchinia grandis;787029;1;1;1
Elachista habeleri;748761;0;1;0
Elachista distigmatella;340562;22;25;1
Blastodacna atra;255725;36;42;1
Blastodacna hellerella;198094;19;28;1
Chrysoclista gabretica;730514;3;3;1
Chrysoclista germanica;892027;2;2;0
Chrysoclista lathamella;320241;9;12;2
Chrysoclista linneella;18022;35;44;3
Cosmiotes consortella;523155;1;1;1
Depressaria deverrella;766602;10;12;1
Depressaria hannemanniana;748481;14;15;3
Depressaria hystricella;704154;3;4;1
Depressaria indecorella;762298;1;1;1
Dystebenna stephensi;892076;6;7;1
Elachista abiskoella;343783;3;3;1
Elachista acutella;460497;3;3;1
Elachista adelpha;502245;4;4;1
Elachista adscitella;205709;110;117;2
Elachista agelensis;365630;31;34;1
Elachista albicapilla;470816;1;1;1
Elachista albidella;286225;84;90;3
Elachista albifrontella;198016;103;107;1
Elachista alicanta;340617;2;3;1
Elachista alpinella;286382;136;139;1
Elachista amparoae;402864;0;1;0
Elachista anitella;402839;2;3;1
Elachista anserinella;299014;15;18;1
Elachista anserinelloides;459648;5;5;1
Elachista apicipunctella;270726;123;125;1
Elachista argentella;198011;56;64;1
Elachista atricomella;198123;65;75;3
Elachista atrisquamosa;406191;2;6;1
Elachista baikalica;344474;1;1;1
Elachista baldizzonella;402859;0;1;0
Elachista baltica;286196;12;15;1
Elachista bazaella;402836;0;1;0
Elachista bazaensis;364497;6;6;1
Elachista bedellella;343779;51;59;2
Elachista berndtiella;364310;18;20;1
Elachista biatomella;287267;32;40;1
Elachista bifasciella;340609;29;37;3
Elachista bisulcella;261777;46;51;1
Elachista boursini;406196;1;1;1
Elachista brachypterella;598661;7;9;3
Elachista bruuni;286160;8;8;1
Elachista cahorsensis;205652;0;4;0
Elachista canapennella;198055;186;201;6
Elachista casascoensis;402834;0;1;0
Elachista catalana;340613;11;11;1
Elachista catalunella;311725;0;1;0
Elachista chamaea;460498;4;4;3
Elachista chionella;340633;7;7;1
Elachista chrysodesmella;320242;70;73;1
Elachista cinereopunctella;340603;42;48;1
Elachista cingillella;286176;19;39;2
Elachista cisoria;783574;6;6;1
Elachista clivella;760281;3;3;1
Elachista collitella;255733;49;54;2
Elachista compsa;286381;14;19;2
Elachista conferta;753944;2;2;1
Elachista consortella;212407;68;75;1
Elachista constitella;344482;0;5;0
Elachista contaminatella;360254;23;25;3
Elachista dalmatiensis;402835;1;3;1
Elachista deceptricula;340616;13;17;1
Elachista deriventa;286411;15;15;1
Elachista diederichsiella;286125;45;46;1
Elachista differens;340604;7;7;1
Elachista dimicatella;340606;2;7;1
Elachista diodia;760273;2;2;1
Elachista disemiella;287268;15;15;1
Elachista dispilella;286217;39;44;1
Elachista dispunctella;287278;70;93;1
Elachista drenovoi;406204;1;1;1
Elachista dumosa;406207;8;9;2
Elachista elegans;286425;31;33;1
Elachista eleochariella;261775;44;45;2
Elachista elsaella;343775;62;66;1
Elachista eskoi;286283;18;19;1
Elachista exactella;212402;153;157;4
Elachista excelsicola;286137;45;51;1
Elachista exigua;340636;21;24;5
Elachista fasciola;344479;8;12;1
Elachista festucicolella;343774;26;29;1
Elachista klimeschiella;340631;0;2;0
Elachista flammeaepennella;1081462;1;1;1
Elachista flavescens;659672;4;5;1
Elachista fulgens;340564;4;9;2
Elachista fuscibasella;311723;38;45;3
Elachista fuscofrontella;340626;7;8;1
Elachista galactitella;340614;11;11;1
Elachista gangabella;198029;21;25;1
Elachista geminatella;343771;4;4;2
Elachista gerdmaritella;402863;0;1;0
Elachista gielisi;402865;0;1;0
Elachista glaseri;508120;41;47;1
Elachista gleichenella;86685;86;98;2
Elachista gormella;340634;6;11;1
Elachista graeca;406215;8;8;1
Elachista grandella;472444;0;2;0
Elachista gravasta;760288;1;1;1
Elachista gregori;354214;0;1;0
Elachista griseella;340608;2;3;1
Elachista grotenfelti;470818;16;21;1
Elachista gruenewaldi;598660;10;10;1
Elachista hedemanni;360255;0;6;0
Elachista heinemanni;340568;17;21;3
Elachista heringi;344476;16;21;1
Elachista herrichii;340623;12;16;1
Elachista hispanica;402847;11;12;1
Elachista humilis;270727;93;99;1
Elachista ibericella;730946;1;1;1
Elachista igaloensis;396252;5;5;2
Elachista imatrella;295265;1;1;1
Elachista imbi;402855;0;1;0
Elachista infuscata;760277;10;10;1
Elachista intrigella;402850;0;1;0
Elachista ipirosella;760278;2;2;1
Elachista irenae;340624;2;3;1
Elachista istanella;401801;2;2;1
Elachista jaskai;502244;0;1;0
Elachista juliensis;340565;50;53;1
Elachista kalki;360258;0;2;0
Elachista karsholti;402853;0;1;0
Elachista kebneella;295266;3;3;1
Elachista kilmunella;183453;49;51;1
Elachista krogeri;295227;15;18;1
Elachista laetella;402869;0;1;0
Elachista lastrella;344475;13;16;1
Elachista laurii;769553;0;2;0
Elachista laurikailai;998837;0;1;0
Elachista leifi;286142;5;5;1
Elachista levasi;760276;2;2;1
Elachista liskai;401799;2;2;1
Elachista littoricola;354169;8;9;1
Elachista louiseae;402860;0;1;0
Elachista luticomella;270741;16;18;1
Elachista maboulella;311724;38;40;2
Elachista maculata;313679;16;19;3
Elachista maculicerusella;183417;55;61;2
Elachista maculosella;502632;2;3;1
Elachista mannella;402851;0;1;0
Elachista manni;460504;0;2;0
Elachista martinii;354216;15;18;1
Elachista metella;396256;81;101;2
Elachista minusculella;402832;0;1;0
Elachista minuta;340605;5;6;2
Elachista morandinii;377823;2;2;1
Elachista multipunctella;402829;0;1;0
Elachista nedaella;499594;14;14;1
Elachista nevadensis;340618;14;14;1
Elachista nielspederi;402852;0;1;0
Elachista nielswolffi;295264;15;16;1
Elachista niphadophanes;1081460;0;2;0
Elachista nitidulella;573461;1;5;0
Elachista nobilella;270743;13;15;1
Elachista nolckeni;354215;25;26;1
Elachista nuraghella;340612;21;24;1
Elachista obliquella;340563;25;29;1
Elachista occidentalis;286403;80;86;1
Elachista occidentella;402831;1;2;1
Elachista occulta;406206;24;24;2
Elachista olschwangi;344481;6;7;1
Elachista ornithopodella;286297;11;11;1
Elachista orstadii;340622;28;35;1
Elachista oukaimedenensis;364309;7;9;1
Elachista ozeini;460493;5;5;1
Elachista paracollitella;768540;1;1;0
Elachista parvula;312464;13;13;2
Elachista passerini;472445;1;7;1
Elachista pigerella;344473;15;17;4
Elachista platamodes;806415;1;1;1
Elachista poae;295263;3;3;1
Elachista pocopunctella;402848;0;1;0
Elachista pollinariella;86686;64;68;4
Elachista pollutella;340630;15;15;2
Elachista pollutissima;1081463;0;4;0
Elachista pomerana;270728;22;25;1
Elachista povolnyi;402849;0;1;0
Elachista praestans;760283;2;2;1
Elachista pullicomella;255734;60;66;3
Elachista punctella;402854;0;1;0
Elachista purella;340637;0;1;0
Elachista quadripunctella;354217;9;14;1
Elachista revinctella;406203;13;15;1
Elachista rikkeae;402861;0;1;0
Elachista ripula;599284;2;2;1
Elachista rosseloensis;939794;0;1;0
Elachista rudectella;344477;16;30;1
Elachista rufocinerea;340569;2;4;1
Elachista rutjani;468507;6;6;1
Elachista saarelai;345438;2;2;1
Elachista scirpi;343772;11;19;1
Biselachista scirpi;1138323;2;2;1
Elachista sebastella;760286;1;1;1
Elachista serricornis;286224;10;11;1
Elachista skulei;402830;0;1;0
Elachista slivenica;406201;2;2;1
Elachista sobiella;760275;2;2;1
Elachista spumella;360256;16;18;2
Elachista squamosella;344478;65;72;1
Elachista stabilella;212408;13;16;1
Elachista subalbidella;183459;89;106;2
Elachista subnigrella;340607;18;20;1
Elachista subocellea;198007;63;69;1
Elachista sulcsiella;472449;0;2;0
Elachista sutteri;344480;3;3;1
Elachista svenssoni;402856;0;2;0
Elachista szocsi;340639;2;4;2
Elachista tanaella;340625;1;5;1
Elachista tengstromi;271543;16;18;1
Elachista tetragonella;340566;9;11;1
Elachista titanella;406208;4;4;1
Elachista toveella;402841;0;1;0
Elachista trapeziella;286383;17;18;1
Elachista triatomea;343773;9;11;1
Elachista tribertiella;402862;15;16;2
Elachista triseriatella;364314;6;7;1
Elachista unifasciella;343778;3;8;1
Elachista utonella;270746;52;63;2
Elachista vanderwolfi;364311;0;1;0
Elachista varensis;402838;0;1;0
Elachista veletaella;402837;0;1;0
Elachista vonschantzi;286201;6;6;1
Elachista vulcana;401800;3;3;1
Elachista vulturna;760274;3;4;1
Elachista wieseriella;377824;9;12;1
Elachista zernyi;340621;15;15;1
Elachista zonulae;1022806;20;21;1
Ethmia cirrhocnemia;450963;2;3;1
Ethmia discrepitella;450961;2;2;1
Ethmia lepidella;485933;2;3;0
Ethmia lugubris;450976;1;1;1
Ethmia nigripedella;450965;3;3;1
Exaeretia lepidella;700816;4;6;1
Exaeretia lvovskyi;924477;7;7;1
Exaeretia mongolicella;700826;7;10;2
Exaeretia nebulosella;748478;2;4;1
Exaeretia niviferella;700817;5;7;1
Gielisella clarkeorum;707891;3;3;1
Gielisella nigripalpis;772862;1;1;1
Haplochrois albanica;981208;0;2;0
Haplochrois buvati;362467;6;6;1
Haplochrois ochraceella;343563;17;21;1
Heinemannia festivella;452623;11;14;1
Heinemannia laspeyrella;271559;6;7;1
Mendesia farinella;803010;2;2;1
Perittia carlinella;472438;1;1;1
Perittia echiella;340619;12;13;1
Perittia eremella;1081464;1;1;1
Perittia farinella;286177;13;17;1
Perittia herrichiella;126650;46;51;1
Perittia mucronata;472437;1;1;1
Perittia obscurepunctella;197980;7;9;1
Perittia piperatella;981279;0;3;0
Perittia ravida;472439;1;1;1
Perittia sibirica;344472;0;1;0
Spuleria flavicaput;198072;13;15;1
Stephensia abbreviatella;456602;13;14;2
Stephensia brunnichella;271620;17;18;1
Stephensia cedronellae;991081;1;3;1
Urodeta hibernella;312466;9;9;2
Urodeta cisticolella;803011;2;2;0
Agonopterix adspersella;399413;51;53;3
Agonopterix alpigena;258159;29;29;1
Agonopterix alstromeriana;197971;23;25;1
Agonopterix angelicella;198044;57;65;1
Agonopterix antennariella;479178;13;16;1
Agonopterix arctica;368810;6;6;1
Agonopterix arenella;86668;101;105;1
Agonopterix aspersella;731100;5;5;1
Agonopterix assimilella;261744;46;51;1
Agonopterix astrantiae;286397;21;22;1
Agonopterix atomella;205719;22;23;1
Agonopterix bipunctosa;388332;10;14;1
Agonopterix broennoeensis;286278;19;21;1
Agonopterix budashkini;731101;2;6;1
Agonopterix cachritis;766601;4;7;0
Agonopterix cadurciella;774497;9;9;1
Agonopterix capreolella;261758;24;30;2
Agonopterix carduella;399415;10;11;1
Agonopterix carduncelli;777509;13;18;1
Agonopterix cervariella;704151;2;2;1
Agonopterix chironiella;468627;6;8;1
Agonopterix ciliella;183389;117;121;2
Agonopterix cinerariae;731102;2;3;2
Agonopterix cluniana;363353;1;1;1
Agonopterix cnicella;354168;18;20;1
Agonopterix coenosella;777522;32;36;1
Agonopterix comitella;731103;5;6;1
Agonopterix conciliatella;736616;4;4;1
Agonopterix conterminella;198102;35;43;1
Agonopterix curvipunctosa;255703;16;23;4
Agonopterix doronicella;468633;14;14;1
Agonopterix ferocella;518722;8;9;1
Agonopterix ferulae;468634;17;17;1
Agonopterix fruticosella;468632;3;3;1
Agonopterix furvella;258152;19;20;1
Agonopterix graecella;525923;7;7;2
Agonopterix heracliana;197893;595;605;5
Agonopterix hippomarathri;352304;30;33;1
Agonopterix hypericella;86669;19;22;1
Agonopterix invenustella;777511;3;4;1
Agonopterix irrorata;525930;24;24;1
Agonopterix ivinskisi;887297;11;13;1
Agonopterix kaekeritziana;258157;48;55;1
Agonopterix kayseriensis;989612;11;18;2
Agonopterix kuznetzovi;719505;5;7;1
Agonopterix laterella;344469;8;9;2
Agonopterix latipennella;748476;3;3;1
Agonopterix lessini;802936;10;12;1
Agonopterix leucadensis;731107;6;6;2
Agonopterix lidiae;996697;7;8;1
Agonopterix ligusticella;962179;7;10;2
Agonopterix liturosa;258083;59;66;1
Agonopterix medelichensis;719506;5;8;1
Agonopterix multiplicella;286406;12;12;2
Agonopterix nanatella;399414;13;14;1
Agonopterix nervosa;161382;78;80;1
Agonopterix nodiflorella;525925;23;25;1
Agonopterix ocellana;258080;47;50;1
Agonopterix oinochroa;399429;9;9;1
Agonopterix olusatri;956111;19;19;3
Agonopterix orophilella;929410;3;5;1
Agonopterix pallorella;344468;24;32;3
Agonopterix paraselini;802937;10;10;1
Agonopterix parilella;258064;18;20;1
Agonopterix perezi;525924;2;2;1
Agonopterix petasitis;258158;16;16;1
Agonopterix propinquella;198060;31;36;4
Agonopterix pseudoferulae;777693;15;16;1
Agonopterix pupillana;525918;6;6;1
Agonopterix purpurea;258081;44;45;2
Agonopterix putridella;399428;19;21;2
Agonopterix quadripunctata;286010;8;12;2
Agonopterix rigidella;995259;9;13;2
Agonopterix rotundella;205659;33;34;2
Agonopterix rutana;399417;10;10;1
Agonopterix scopariella;198004;81;87;2
Agonopterix selini;258082;14;20;1
Agonopterix senecionis;399416;23;25;1
Agonopterix silerella;324141;23;23;1
Agonopterix socerbi;700446;2;3;1
Agonopterix squamosa;525931;14;15;1
Agonopterix straminella;748483;19;20;1
Agonopterix subpropinquella;344528;26;33;3
Agonopterix subtakamukui;887295;6;9;1
Agonopterix tripunctaria;718088;1;1;1
Agonopterix umbellana;399418;7;8;1
Agonopterix vendettella;468625;10;10;2
Agonopterix xeranthemella;894508;6;6;1
Agonopterix yeatiana;205714;31;38;1
Anchinia cristalis;255737;24;27;1
Anchinia daphnella;258154;28;31;2
Anchinia grisescens;266478;10;10;1
Anchinia laureolella;266479;17;17;1
Cacochroa permixtella;787042;2;2;1
Carcina quercana;91844;193;207;2
