Eylais canariensis;Eylais planipons
Frontipodopsis reticulatifrons;Frontipodopsis reticulatifrons
Parathyas rarus;Parathyas palustris
Atractides maderensis;Torrenticola maderensis
Atractides similis;Torrenticola similis
Lethaxona pygmaea;Lethaxona pygmaea
Acercopsis pistillifer;Acercopsis pistillifer
Limnolegeria longiseta ;Limnolegeria longiseta 
Torrenticola maderensis;Torrenticola maderensis
Pyropteron nigrobarbata;Pyropteron minianiformis
Synanthedon herzi;Synanthedon formicaeformis
Euxoa emolliens;Euxoa christophi
Sympistis lapponica;Pararctia lapponica
Chaetocladius guisseti;Chaetocladius (Chaetocladius) guisseti
Virgatanytarsus rossaroi;Tanytarsus rossaroi
Leptogaster fumipennis;Leptogaster whitei
Leptometopa broersei;Neossos broersei
Leptomorphus forcipatus;Leptomorphus (Leptomorphus) forcipatus
Leptomorphus subforcipatus;Leptomorphus (Leptomorphus) subforcipatus
Leptomorphus walkeri;Leptomorphus (Leptomorphus) walkeri
Leptoneta baccettii;Protoleptoneta baccettii
Leptosciarella hirtipennis;Leptosciarella (Leptosciarella) hirtipennis
Leptosciarella holotricha;Leptosciarella (Hirtipennia) holotricha
Leptosciarella parcepilosa;Leptosciarella (Hirtipennia) parcepilosa
Leptosciarella brevior;Leptosciarella (Leptosciarella) brevior
Leptosciarella cerifera;Leptosciarella (Leptosciarella) cerifera
Leptosciarella claviforceps;Leptosciarella (Leptosciarella) claviforceps
Leptosciarella dimera;Leptosciarella (Leptosciarella) dimera
Leptosciarella fuscipalpa;Trichosia (Leptosciarella) fuscipalpa
Leptosciarella helvetica;Leptosciarella (Leptosciarella) helvetica
Leptosciarella juniperi;Trichosia (Leptosciarella) juniperi
Leptosciarella melanoma;Trichosia (Leptosciarella) melanoma
Leptosciarella nudinervis;Leptosciarella (Leptosciarella) nudinervis
Leptosciarella pilosa;Leptosciarella (Leptosciarella) pilosa
Leptosciarella rejecta;Leptosciarella (Leptosciarella) rejecta
Leptosciarella scutellata;Leptosciarella (Leptosciarella) scutellata
Leptosciarella subcoarctata;Leptosciarella (Leptosciarella) subcoarctata
Leptosciarella subpilosa;Leptosciarella (Leptosciarella) subpilosa
Leptosciarella subviatica;Leptosciarella (Leptosciarella) subviatica
Leptosciarella trochanterata;Leptosciarella (Leptosciarella) trochanterata
Leptosciarella truncata;Leptosciarella (Leptosciarella) truncata
Leptosciarella viatica;Leptosciarella (Leptosciarella) viatica
Leptosciarella viaticella;Trichosia (Leptosciarella) viaticella
Leptosciarella yerburyi;Leptosciarella (Leptosciarella) yerburyi
Leptosciarella atricha;Leptosciarella (Leptospina) atricha
Leptosciarella tuberculigera;Leptosciarella (Trichosiopsis) tuberculigera
Leptosyna quercus;Henria quercivora
Leptothorax cervantesi;Leptothorax tyndalei
Leptus calvatus;Leptus incertus
Leptus diversus;Leptus furibundus
Leptus gyas;Leptus meloidarum
Leptus laplandicus;Leptus clethrionomydis
Leptus machilidis;Leptus albertensis
Leptus villosus;Leptus errabundus
Leptusa pulchella;Sibiota pulchella
Leptusa sudetica;Leptusa flavicornis
Leptusa tricolor;Leptusa canonica
Lestes parvidens;Chalcolestes parvidens
Lestes viridis;Chalcolestes viridis
Lestica alata;Lestica alata
Lethaxona pygmaea;Lethaxona pygmaea
Lethrus cephalotes;Ceratodirus longimanus
Lethrus apterus;Ceratodirus cephalotes
Leucania herrichi;Leucania herrichii
Leuciscus leuciscus;Leuciscus baicalensis
Leucophenga hungarica;Leucophenga (Leucophenga) hungarica
Leucophenga maculata;Leucophenga (Leucophenga) maculata
Leucophenga quinquemaculata;Leucophenga (Neoleucophenga) quinquemaculata
Leucopis albipuncta;Leucopis (Leucopis) albipuncta
Leucopis albostriata;Leucopis (Leucopis) albostriata
Leucopis annulipes;Leucopis (Leucopomyia) silesiaca
Leucopis aphidiperda;Leucopis (Leucopis) aphidiperda
Leucopis aphidivora;Leucopis (Leucopis) aphidivora
Leucopis argentata;Leucopis (Leucopis) argentata
Leucopis argenticollis;Leucotaraxis argenticollis
Leucopis armillata;Leucopis (Leucopis) palumbii
Leucopis atritarsis;Leucopis (Leucopis) atritarsis
Leucopis bipunctata;Leucopis (Leucopis) bipunctata
Leucopis bursaria;Leucopis (Leucopis) bursaria
Leucopis celsa;Leucopis (Leucopis) celsa
Leucopis cinarophaga;Leucopis (Leucopis) cinarophaga
Leucopis cinerella;Leucopis (Leucopis) cinerella
Leucopis compacta;Leucopis (Leucopis) compacta
Leucopis dianae;Leucopis (Leucopis) dianae
Leucopis dobrodginus;Leucopis (Leucopis) dobrodginus
Leucopis formosana;Leucopis (Leucopis) formosana
Leucopis glyphinivora;Leucopis (Leucopis) glyphinivora
Leucopis grandis;Leucopis (Leucopis) grandis
Leucopis griseola;Leucopis (Leucopis) griseola
Leucopis grunini;Leucopis (Leucopis) grunini
Leucopis interposita;Leucopis (Leucopis) interposita
Leucopis kaszabi;Leucopis (Leucopis) kaszabi
Leucopis lusoria;Leucopis (Leucopis) lusoria
Leucopis magnicornis;Leucopis (Leucopis) magnicornis
Leucopis melanopus;Leucopis (Leucopis) melanopus
Leucopis minuscula;Leucopis (Leucopis) minuscula
Leucopis misaphida;Leucopis (Leucopis) misaphida
Leucopis monticola;Leucopis (Leucopis) monticola
Leucopis morgei;Leucopis (Leucopis) morgei
Leucopis ninae;Leucopis (Leucopis) ninae
Leucopis nudiceps;Leucopis (Leucopis) nudiceps
Leucopis olivacea;Leucopis (Leucopis) olivacea
Leucopis ornatifrons;Leucopis (Leucopis) ornatifrons
Leucopis palliditarsis;Leucopis (Leucopis) palliditarsis
Leucopis pallidolineata;Leucopis (Leucopis) pallidolineata
Leucopis paradoxopyga;Leucopis (Leucopis) paradoxopyga
Leucopis populicola;Leucopis (Leucopis) populicola
Leucopis pseudomelanopus;Leucopis (Leucopis) pseudomelanopus
Leucopis punctella;Leucopis (Leucopis) punctella
Leucopis quinquevittata;Leucopis (Leucopis) quinquevittata
Leucopis revisenda;Leucopis (Leucopis) revisenda
Leucopis riedeli;Leucopis (Leucopis) riedeli
Leucopis rufithorax;Leucopis (Leucopis) rufithorax
Leucopis salicis;Leucopis (Leucopis) salicis
Leucopis scutellata;Leucopis (Leucopis) scutellata
Leucopis sorbi;Leucopis (Leucopis) sorbi
Leucopis steinbergi;Leucopis (Leucopis) steinbergi
Leucopis szepligetii;Leucopis (Leucopis) szepligetii
Leucopis sziladyi;Leucopis (Leucopis) sziladyi
Leucopis talaria;Leucopis (Leucopis) talaria
Leucopis talitzkii;Leucopis (Leucopis) talitzkii
Leucopis tibialis;Leucopis (Leucopis) tibialis
Leucopis alexandri;Leucopis (Xenoleucopis) alexandri
Leucopomyia alticeps;Leucopis (Leucopomyia) alticeps
Leucopomyia silesiaca;Leucopis (Leucopomyia) silesiaca
Leucopterum candidatum;Solenoxyphus candidatum
Leucospis intermedia;Leucospis dorsigera
Leucozona glaucia;Leucozona (Ischyrosyrphus) glaucia
Leucozona inopinata;Leucozona (Leucozona) inopinata
Leucozona lucorum;Leucozona (Leucozona) lucorum
Levinseniella tridigitata;Levinseniella brachysoma
Liacarus laterostris;Liacarus longilamellatus
Liacarus robustus;Liacarus nitens
Liacarus tremellae;Liacarus subterraneus
Libnotes ladogensis;Libnotes (Afrolimonia) ladogensis
Licinus depressus;Licinus cassideus
Licneremaeus similis;Licneremaeus novus
Ligophorus gussevi;Ligophorus pilengas
Limnephilus binotatus;Limnephilus marmoratus
Limnodrilus claparedianus;Limnodrilus claparedeianus
Limnohalacarus mauritzi;Limnohalacarus wackeri
Limnolegeria longiseta;Limnolegeria longiseta
Limnophila arnoudi;Limnophila (Limnophila) arnoudi
Limnophila pictipennis;Limnophila (Limnophila) pictipennis
Limnophila schranki;Limnophila (Limnophila) schranki
Limnophyes difficilis;Limnophyes eltoni
Limonia macrostigma;Limonia (Limnobia) macrostigma
Lindenius hamilcar;Lindenius hamilcar
Lindenius ibericus;Lindenius ibericus
Lindenius panzeri;Lindenius panzeri
Lindenius pygmaeus;Lindenius pygmaeus
Linnaemya fissiglobula;Linnaemya (Ophina) fissiglobula
Linnaemya frater;Linnaemya (Homoeonychia) frater
Linnaemya haemorrhoidalis;Linnaemya (Ophina) haemorrhoidalis
Linnaemya helvetica;Linnaemya (Ophina) helvetica
Linnaemya impudica;Linnaemya (Bonellimyia) impudica
Linnaemya jaroschevskyi;Linnaemya (Ophina) jaroschevskyi
Linnaemya majae;Linnaemya (Ophina) majae
Linnaemya media;Linnaemya (Ophina) media
Linnaemya neavei;Linnaemya angulicornis
Linnaemya olsufjevi;Linnaemya (Ophina) olsufjevi
Linnaemya perinealis;Linnaemya (Ophina) perinealis
Linnaemya rossica;Linnaemya (Ophina) rossica
Linnaemya setifrons;Linnaemya (Ophina) setifrons
Linnaemya steini;Linnaemya (Homoeonychia) steini
Linnaemya tessellans;Linnaemya (Bonellimyia) tessellans
Linnaemya vulpina;Linnaemya (Linnaemya) vulpina
Liochthonius fimbriatus;Liochthonius tyrrhenicus
Liochthonius laetepictus;Liochthonius sellnicki
Liodesina homochromata;Isturgia homochromata
Lionychus albonotatus;Lionychus fleischeri
Liophloeus kiesenwetteri;Tropiphorus caesius
Liopiophila varipes;Prochyliza (Liopiophila) varipes
Lipara similis;Chlorops scalaris
Liponeura cinerascens;Blepharicera cinerascens
Liriomyza hungarica;Liriomyza soror
Liriomyza subartemisicola;Liriomyza umbilici
Lispocephala falculata;Caricea falculata
Lispocephala fuscitibia;Caricea fuscitibia
Lithobius alpicosiensis;Lithobius tricuspis
Lithobius alpinus;Lithobius tricuspis
Lithobius dolinophilus;Lithobius mutabilis
Lithobius glaciei;Lithobius schuleri
Lithobius hispanicus;Lithobius romanus
Lithobius minimus;Lithobius farzalievae
Lithobius remyi;Lithobius castaneus
Lithobius tauricus;Lithobius mutabilis
Lithobius biunguiculatus;Lithobius forficatus
Lithobius litoralis;Eupolybothrus litoralis
Lithoeciscus carpathicus;Cyrtopogon carpathicus
Litocampa paclti;Oncinocampa paclti
Livilla nervosa;Nisia nervosa
Lixus vittiger;Compsolixus vittiger
Lixus punctiventris;Asproparthenis punctiventris
Lixus lateralis;Dilixellus vilis
Lixus punctirostris;Eulixus myagri
Liza aurata;Chelon auratus
Liza haematocheilus;Planiliza haematocheila
Liza ramada;Chelon ramada
Liza saliens;Chelon saliens
Lobesia euphorbiana;Lobesiodes euphorbiana
Lohmanella stammeri;Lohmannella stammeri
Lohmannia elliptica;Ramusella elliptica
Lohmannia hispaniola;Lohmannia turcmenica
Lohmannia loebli;Lohmannia paradoxa
Lohmannia valdemorica;Cryptacarus promecus
Lophosia fasciata;Lophosia (Lophosia) fasciata
Loricula bipunctata;Loricula (Loricula) bipunctata
Loricula elegantula;Loricula (Loricula) elegantula
Loricula freyi;Loricula (Loricula) freyi
Loricula meinanderi;Loricula (Loricula) meinanderi
Loricula pselaphiformis;Loricula (Loricula) pselaphiformis
Loricula ruficeps;Loricula (Loricula) ruficeps
Loricula stenocephala;Loricula (Loricula) stenocephala
Loricula blascoi;Loricula (Myrmedobia) blascoi
Loricula coleoptrata;Loricula (Myrmedobia) coleoptrata
Loricula distinguenda;Loricula (Myrmedobia) distinguenda
Loricula exilis;Loricula (Myrmedobia) exilis
Loricula hispanica;Loricula (Myrmedobia) hispanica
Loricula inconspicua;Loricula (Myrmedobia) inconspicua
Loricula jakovlevi;Loricula (Myrmedobia) jakovlevi
Loricula bedeli;Loricula (Myrmericula) bedeli
Loricula josifovi;Loricula (Myrmedobia) josifovi
Loricula rufoscutellata;Loricula (Myrmericula) rufoscutellata
Loxocera albiseta;Loxocera (Imantimyia) albiseta
Loxocera aristata;Loxocera (Loxocera) aristata
Loxocera fulviventris;Loxocera (Imantimyia) fulviventris
Loxocera hoffmannseggi;Loxocera (Loxocera) hoffmannseggi
Loxocera maculata;Loxocera (Loxocera) maculata
Loxocera nigrifrons;Loxocera (Imantimyia) nigrifrons
Loxocera sylvatica;Loxocera (Imantimyia) sylvatica
Loxoconcha littoralis;Sagmatocythere littoralis
Lucasius albicornis;Porcellio albicornis
Lucilia bufonivora;Lucilia (Bufolucilia) bufonivora
Lucilia caesar;Lucilia (Lucilia) caesar
Lucilia pilosiventris;Lucilia (Phaenicia) pilosiventris
Lucilia regalis;Lucilia (Phaenicia) regalis
Lucilia richardsi;Lucilia (Phaenicia) richardsi
Ludovicius impar;Sybistroma impar
Ludovicius spectabilis;Sybistroma spectabilis
Luffia ferchaultella;Luffia lapidella
Luffia lapidella;Luffia lapidella f. ferchaultella (parth. Form)
Lunda cirrhata;Fratercula cirrhata
Lyciella mihalyii;Meiosimyza mihalyii
Lyciella stylata;Meiosimyza stylata
Lyciella subpallidiventris;Meiosimyza subpallidiventris
Lycophotia molothina;Violaphotia molothina
Lycoriella eflagellata;Stenacanthella eflagellata
Lycoriella freyi;Stenacanthella (Coelostylina) freyi
Lycoriella polaris;Lycoriella (Coelostylina) polaris
Lycoriella secundaria;Lycoriella (Coelostylina) secundaria
Lycoriella abbrevinervis;Lycoriella (Hemineurina) abbrevinervis
Lycoriella brevicubitalis;Lycoriella (Hemineurina) brevicubitalis
Lycoriella cochleata;Lycoriella (Hemineurina) cochleata
Lycoriella conspicua;Lycoriella (Hemineurina) conspicua
Lycoriella dearmata;Lycoriella (Hemineurina) dearmata
Lycoriella globiceps;Lycoriella (Hemineurina) globiceps
Lycoriella hiemalis;Lycoriella (Hemineurina) hiemalis
Lycoriella inflata;Lycoriella (Hemineurina) inflata
Lycoriella janetscheki;Lycoriella (Hemineurina) janetscheki
Lycoriella laevigata;Lycoriella (Hemineurina) laevigata
Lycoriella minutula;Lycoriella (Hemineurina) minutula
Lycoriella modesta;Lycoriella (Hemineurina) modesta
Lycoriella postconspicua;Hemineurina postconspicua
Lycoriella proconspicua;Lycoriella (Hemineurina) proconspicua
Lycoriella riparia;Lycoriella (Hemineurina) riparia
Lycoriella subpermutata;Lycoriella (Hemineurina) subpermutata
Lycoriella thuringiensis;Lycoriella (Hemineurina) thuringiensis
Lycoriella venosa;Lycoriella (Hemineurina) venosa
Lycoriella ventrosa;Lycoriella (Hemineurina) ventrosa
Lycoriella vitticollis;Lycoriella (Hemineurina) vitticollis
Lycoriella acutostylia;Lycoriella (Lycoriella) acutostylia
Lycoriella aliena;Lycoriella (Protolycoriella) aliena
Lycoriella approximatonervis;Lycoriella (Lycoriella) approximatonervis
Lycoriella auripila;Lycoriella (Lycoriella) auripila
Lycoriella brevipila;Lycoriella (Lycoriella) ingenua
Lycoriella castanescens;Lycoriella (Lycoriella) castanescens
Lycoriella cellaris;Lycoriella (Lycoriella) cellaris
Lycoriella felix;Lycoriella (Lycoriella) felix
Lycoriella ingenua;Lycoriella (Lycoriella) ingenua
Lycoriella latilobata;Lycoriella (Lycoriella) latilobata
Lycoriella latistyla;Lycoriella (Lycoriella) latistyla
Lycoriella lundstromi;Lycoriella (Lycoriella) lundstromi
Lycoriella micria;Lycoriella (Lycoriella) micria
Lycoriella pallidior;Stenacanthella pallidior
Lycoriella parva;Lycoriella (Lycoriella) parva
Lycoriella stylata;Lycoriella (Lycoriella) stylata
Lycoriella suboptica;Lycoriella (Lycoriella) suboptica
Lycoriella subterranea;Lycoriella (Lycoriella) subterranea
Lycosa ambigua;Lycosa fasciiventris
Lycosa macedonica;Hogna radiata
Lycosa narbonensis;Lycosa tarantula
Lycosa subhirsuta;Arctosa lacustris
Lyctocoris campestris;Lyctocoris (Lyctocoris) campestris
Lyctocoris dimidiatus;Lyctocoris (Lyctocoris) dimidiatus
Lyctocoris nidicola;Lyctocoris (Lyctocoris) nidicola
Lyctocoris uyttenboogaarti;Lyctocoris (Lyctocoris) uyttenboogaarti
Lyctus planicollis;Lyctus carbonarius
Lygus gemellatus;Lygocoris pabulinus
Lymantria atlantica;Ocneria atlantica
Lymantria lapidicola;Ocneria lapidicola
Lysiphlebus hirtus;Lysiphlebus confusus
Lysiphlebus hispanus;Lysiphlebus desertorum
Lysiphlebus melandriicola;Lysiphlebus fabarum
Lysiphlebus safavii;Lysiphlebus hirticornis
Macaria brunneata;Macaria brunneata
Macaria loricaria;Macaria loricaria
Macaria wauaria;Speranza wauaria
Maccevethus corsicus;Maccevethus corsicus 
Machimus nevadensis;Machimus (Machimus) nevadensis
Machilis alpina;Machilis lehnhoferi
Machimus aberrans;Machimus (Machimus) aberrans
Machimus annulipes;Machimus (Machimus) annulipes
Machimus antennatus;Machimus (Machimus) antennatus
Machimus barcelonicus;Machimus (Allomachimus) barcelonicus
Machimus biljici;Machimus (Machimus) biljici
Machimus caliginosus;Machimus (Machimus) caliginosus
Machimus chrysitis;Machimus (Machimus) chrysitis
Machimus cinerarius;Machimus (Machimus) cinerarius
Machimus concinnus;Machimus (Machimus) concinnus
Machimus cribratus;Machimus (Machimus) cribratus
Machimus cyanopus;Machimus (Machimus) cyanopus
Machimus debilis;Machimus (Machimus) debilis
Machimus dubiosus;Machimus (Machimus) dubiosus
Machimus elegans;Machimus (Machimus) elegans
Machimus fimbriatus;Machimus (Machimus) fimbriatus
Machimus fortis;Machimus (Machimus) fortis
Machimus globifer;Machimus (Machimus) globifer
Machimus gonatistes;Machimus (Machimus) gonatistes
Machimus ibizensis;Machimus (Machimus) ibizensis
Machimus krueperi;Machimus (Machimus) krueperi
Machimus lacinulatus;Machimus (Machimus) lacinulatus
Machimus linearis;Machimus (Machimus) linearis
Machimus lucentinus;Machimus (Machimus) lucentinus
Machimus madeirensis;Machimus (Machimus) madeirensis
Machimus modestus;Machimus (Machimus) modestus
Machimus monticola;Machimus (Machimus) monticola
Machimus nigrifemoratus;Machimus (Machimus) nigrifemoratus
Machimus pilipes;Machimus (Machimus) pilipes
Machimus portosanctanus;Machimus (Machimus) portosanctanus
Machimus pyrenaicus;Machimus (Machimus) pyrenaicus
Machimus sanctimontis;Machimus (Machimus) sanctimontis
Machimus sareptanus;Machimus (Machimus) sareptanus
Machimus setibarbus;Machimus (Machimus) setibarbus
Machimus subdolus;Machimus (Machimus) subdolus
Machimus tephraeus;Machimus (Machimus) tephraeus
Macquartia dispar;Macquartia viridana
Macrobiotus aculeatus;Minibiotus aculeatus
Macrobiotus aviglianae;Macrobiotus pallarii
Macrobiotus dianeae;Murrayon dianeae
Macrobiotus hibernicus;Murrayon hibernicus
Macrobiotus lazzaroi;Minibiotus lazzaroi
Macrobiotus pustulatus;Minibiotus pustulatus
Macrobiotus subintermedius;Minibiotus subintermedius
Macrocera fascipennis;Macrocera thomsoni
Macrocera grandis;Eucera grandis
Macrocera pilosa;Macrocera garretti
Macrocera vittata;Macrocera angulata
Macroglenes brevicornis;Macroglenes penetrans
Macroglenes decipiens;Macroglenes penetrans
Macrolabis brunellae;Macrolabis ruebsaameni
Macronyssus rhinolophi;Macronyssus uncinatus
Macrorhaphis acuta;Macrorhaphis (Megarhaphis) acuta
Macrorrhyncha flava;Asindulum winnertzi
Macrostomum gigas;Macrostomum tuba
Macrostomum hystricinum;Macrostomum distinguendum
Macrotylus atricapillus;Macrotylus (Alloeonycha) atricapillus
Macrotylus attenuatus;Macrotylus (Alloeonycha) attenuatus
Macrotylus bicolor;Macrotylus (Alloeonycha) bicolor
Macrotylus bipunctatus;Macrotylus (Alloeonycha) bipunctatus
Macrotylus colon;Macrotylus (Alloeonycha) colon
Macrotylus dentifer;Macrotylus (Alloeonycha) dentifer
Macrotylus elevatus;Macrotylus (Alloeonycha) elevatus
Macrotylus fuentei;Macrotylus (Alloeonycha) fuentei
Macrotylus geniculatus;Macrotylus (Alloeonycha) geniculatus
Macrotylus horvathi;Macrotylus (Alloeonycha) horvathi
Macrotylus josephinae;Macrotylus (Alloeonycha) josephinae
Macrotylus mayri;Macrotylus (Alloeonycha) mayri
Macrotylus nasutus;Macrotylus (Alloeonycha) nasutus
Macrotylus nigricornis;Macrotylus (Alloeonycha) nigricornis
Macrotylus paykullii;Macrotylus (Alloeonycha) paykullii
Macrotylus ribesi;Macrotylus (Alloeonycha) ribesi
Macrotylus solitarius;Macrotylus (Alloeonycha) solitarius
Macrotylus spergulariae;Macrotylus (Alloeonycha) spergulariae
Macrotylus bernadettae;Macrotylus (Macrotylus) bernadettae
Macrotylus cruciatus;Macrotylus (Macrotylus) cruciatus
Macrotylus gravesteini;Macrotylus (Macrotylus) gravesteini
Macrotylus herrichi;Macrotylus (Macrotylus) herrichi
Macrotylus lindbergi;Macrotylus (Macrotylus) lindbergi
Macrotylus perdictus;Macrotylus (Macrotylus) perdictus
Macrotylus phlomidis;Macrotylus (Macrotylus) phlomidis
Macrotylus quadrilineatus;Macrotylus (Macrotylus) quadrilineatus
Macrotylus scutellaris;Macrotylus (Macrotylus) scutellaris
Macrotylus soosi;Macrotylus (Macrotylus) soosi
Magdalis violacea;Magdalis frontalis
Magdalis asphaltina;Odontomagdalis armigera
Magdalis caucasica;Odontomagdalis fallax
Malaconothrus mollisetosus;Malaconothrus monodactylus
Malaconothrus pulcher;Malaconothrus monodactylus
Malaconothrus punctulatus;Malaconothrus monodactylus
Malaconothrus ramensis;Tyrphonothrus ramensis
Malaconothrus sphagnicola;Tyrphonothrus maior
Mallota auricoma;Mallota rossica
Malthinus fasciatus;Malthinus balteatus
Malthodes alpinus;Malthodes flavoguttatus
Malthonica rilaensis;Tegenaria rilaensis
Malthodes brevicollis;Malthodes pumilus
Malthonica sardoa;Eratigena sardoa
Malthodes subsericeus;Malthodes lokveanus
Malthodes tauricus;Malthodes moczarskii
Malthonica aliquoi;Aterigena aliquoi
Malthonica annulata;Tegenaria annulata
Malthonica argaeica;Tegenaria argaeica
Malthonica arganoi;Eratigena arganoi
Malthonica balearica;Eratigena balearica
Malthonica bozhkovi;Tegenaria bozhkovi
Malthonica campestris;Tegenaria campestris
Malthonica dalmatica;Tegenaria dalmatica
Malthonica eleonorae;Tegenaria eleonorae
Malthonica ferruginea;Tegenaria ferruginea
Malthonica montana;Tegenaria montana
Malthonica nemorosa;Tegenaria hasperi
Malthonica pagana;Tegenaria pagana
Malthonica parvula;Tegenaria parvula
Malthonica picta;Eratigena picta
Malthonica podoprygorai;Tegenaria podoprygorai
Malthonica ramblae;Tegenaria ramblae
